City,District,Area_m2,Rooms,Year_Built,Floor,Condition,Interest_Rate,Inflation,Market_Trend,Energy_Efficiency,Green_Access,Carbon_Footprint,Price_per_m2,Total_Price
Gdańsk,Oliwa,145.2099602262905,5,1981,0,Do remontu,7.116955181953652,9.428253704207517,Spadkowy,B,8,Średni,8409.549742892132,1221150.383686378
Wrocław,Fabryczna,84.11722598584552,5,1998,1,Po remoncie,2.4989648782888914,9.523514224577593,Stabilny,C,6,Średni,9723.109213241161,817880.9749752635
Warszawa,Mokotów,59.1864134436522,2,1973,10,Do remontu,7.222276732788329,4.520494805172097,Spadkowy,B,9,Średni,14735.410605344676,872136.1043499073
Wrocław,Fabryczna,46.00770000806817,1,2021,6,Do remontu,5.489265993917156,7.026696086487871,Spadkowy,A,3,Wysoki,11940.062104461316,549334.7953797594
Poznań,Grunwald,50.57966743315785,2,2015,3,Do remontu,4.0696381277739615,8.4920133328481,Wzrostowy,C,6,Niski,10229.346687510124,517396.95351273695
Kraków,Śródmieście,99.7652251216144,3,1965,13,Po remoncie,4.062830777238745,4.392051486055238,Spadkowy,D,5,Niski,11993.026024842293,1196486.9412577716
Gdańsk,Przymorze,118.3535359814686,4,1968,10,Po remoncie,6.659269208003192,3.315904198434341,Stabilny,B,5,Średni,10410.220488054982,1232086.405108037
Kraków,Śródmieście,31.81600830922063,5,1964,4,Po remoncie,5.824546881647131,2.9693679331203002,Spadkowy,D,1,Niski,11249.825611738159,357924.54514034436
Wrocław,Stare Miasto,75.52192770040543,2,2019,1,Po remoncie,4.223430438523261,2.920401032044368,Stabilny,D,6,Wysoki,8884.41803816231,670968.3767382718
Gdańsk,Przymorze,63.411168797709585,2,1977,8,Do remontu,4.332786283014332,3.514825011095815,Spadkowy,D,2,Wysoki,9183.068174732982,582309.086108868
Kraków,Śródmieście,140.84377259723107,1,1964,13,Po remoncie,3.9073790640116335,7.408591604676979,Spadkowy,C,8,Wysoki,13864.34661605053,1952706.882000211
Kraków,Krowodrza,41.87149412915853,1,1990,2,Do remontu,5.507775789334371,3.3255172054938904,Spadkowy,B,3,Niski,10433.66496298286,436873.1412431439
Wrocław,Fabryczna,89.18265427783075,4,1954,12,Nowe,4.810933887472164,9.134684433784402,Stabilny,D,1,Wysoki,10097.512311220302,900522.9495176999
Warszawa,Ursynów,122.97038744587334,5,1961,8,Do remontu,7.8678637713373245,5.830304394689152,Wzrostowy,D,9,Niski,16628.70983898743,2044838.8916252903
Poznań,Grunwald,75.74601882045835,2,1978,12,Nowe,4.442873172454259,4.932307545823485,Stabilny,D,2,Niski,11203.390057828554,848612.1941732175
Wrocław,Psie Pole,34.591693498460515,4,1991,10,Nowe,7.584729105210966,4.19007883314478,Wzrostowy,A,2,Wysoki,10401.709907158063,359812.7609683119
Wrocław,Psie Pole,141.84048784854824,4,2014,13,Po remoncie,2.946182439378025,2.7971888116267616,Stabilny,D,6,Wysoki,11411.35335208703,1618591.9264721905
Poznań,Stare Miasto,78.2485649880936,5,1985,6,Po remoncie,6.588116888386565,3.8596034032111732,Spadkowy,D,4,Wysoki,8998.388468288958,704110.9848490206
Poznań,Wilda,95.01659520937665,2,2005,11,Po remoncie,2.2134856200170363,8.726264601639755,Stabilny,A,7,Wysoki,9708.107227385575,922431.2946737191
Wrocław,Krzyki,36.09669225996166,5,1970,12,Nowe,4.095141838372185,6.883789509692119,Wzrostowy,B,8,Niski,9103.767589271776,328615.89707615634
Warszawa,Bielany,112.47752366458326,5,2006,4,Po remoncie,3.6327039210738103,8.412176880328614,Wzrostowy,D,4,Niski,16709.981936347933,1879497.3886803335
Kraków,Krowodrza,135.67587318129637,3,1950,9,Nowe,5.319800032946795,1.8181391430034068,Wzrostowy,B,7,Wysoki,13680.493771162553,1856112.9379537655
Warszawa,Śródmieście,48.0708031006696,2,1965,9,Po remoncie,4.307031860662862,2.350396354784622,Spadkowy,B,6,Niski,17073.560958804086,820739.7870779509
Warszawa,Śródmieście,147.6571467470762,3,2021,12,Po remoncie,7.159903376332268,4.213485411328319,Spadkowy,B,9,Wysoki,13215.68946882408,1951390.9992619469
Kraków,Śródmieście,97.29660163160196,4,1955,5,Nowe,7.232498224656723,6.382560594244538,Wzrostowy,D,2,Średni,12603.474203560612,1226275.2087580087
Warszawa,Śródmieście,134.7742196177841,4,1952,14,Po remoncie,5.536035129624836,4.665966643143649,Wzrostowy,C,6,Średni,14236.893633455558,1918766.2292303715
Poznań,Grunwald,45.54916249657855,2,1997,5,Do remontu,4.4118899365710345,6.708673738515696,Wzrostowy,C,2,Niski,8706.124386092804,396556.6743775663
Warszawa,Bielany,132.92487502978315,5,2022,1,Nowe,4.3869514881389104,2.4125142627948306,Spadkowy,A,4,Niski,16286.914656353132,2164936.0953164836
Poznań,Wilda,42.16266067148265,1,1963,1,Do remontu,5.267494029183447,3.4717843006293583,Wzrostowy,A,2,Wysoki,10073.270737068115,424715.8959389788
Wrocław,Psie Pole,55.44750204888453,1,1980,7,Po remoncie,5.804129574296329,9.537526832110448,Stabilny,A,8,Niski,12697.201781804979,704028.1218117318
Gdańsk,Przymorze,50.731450594092976,3,1977,10,Do remontu,5.860852507725843,9.647163787746392,Spadkowy,B,4,Średni,11958.07632054395,606650.5580560686
Kraków,Nowa Huta,134.27865880381307,5,1960,5,Nowe,3.2973320615128476,2.085825128801515,Wzrostowy,B,9,Niski,10616.249102379114,1425535.6909946518
Poznań,Jeżyce,92.71963266573883,1,1976,7,Po remoncie,3.705046110456894,4.03789357718887,Wzrostowy,A,6,Niski,8647.039758633862,801750.3500665707
Kraków,Nowa Huta,31.159580041994992,1,2011,3,Nowe,2.3420014561905376,3.962717194535742,Wzrostowy,C,4,Niski,9777.48768878185,304662.4102482187
Gdańsk,Wrzeszcz,76.82411091922204,2,2005,12,Po remoncie,2.101401321765901,9.270416148751924,Stabilny,A,6,Średni,9437.922560182393,725060.0096104802
Kraków,Śródmieście,58.95825862056925,4,1970,4,Do remontu,3.2196045855619624,6.7812587383635465,Stabilny,D,8,Niski,10902.543092439862,642794.9552659702
Gdańsk,Przymorze,108.1246958182124,1,2003,9,Do remontu,5.971404270276622,8.671483662373245,Spadkowy,C,1,Średni,8620.236419247307,932060.4407121915
Wrocław,Stare Miasto,139.35001677209033,3,2002,11,Nowe,4.955615746898811,8.75191049566018,Spadkowy,B,3,Wysoki,10573.824241781294,1473462.5854373586
Wrocław,Stare Miasto,33.320029042988864,4,2002,6,Do remontu,2.722417941042525,6.366109514868728,Wzrostowy,C,8,Wysoki,10097.637730902876,336453.58245926397
Kraków,Nowa Huta,131.4123410162693,3,1972,11,Nowe,3.44123423339383,2.5033465501501144,Spadkowy,C,6,Wysoki,10364.495288986049,1362022.589377751
Wrocław,Fabryczna,54.38898167205444,2,1973,4,Nowe,5.013761975102122,4.43222525632242,Stabilny,D,6,Wysoki,11995.174687231152,652405.3362169066
Kraków,Śródmieście,110.86070348202367,1,1984,7,Do remontu,6.481878069719148,1.8063677118620904,Wzrostowy,D,2,Niski,13499.732284586818,1496589.8178882813
Poznań,Jeżyce,54.635210634100304,3,2016,8,Nowe,6.297067940552246,2.407613065983079,Wzrostowy,B,6,Średni,10113.560619579443,552556.5147114649
Warszawa,Śródmieście,119.74671417311778,4,2014,13,Po remoncie,6.489487118398536,5.654841938262857,Wzrostowy,B,3,Niski,15003.398868264943,1796607.715903401
Gdańsk,Oliwa,113.47645948372133,1,1951,7,Po remoncie,4.634966690046106,2.203943598827946,Spadkowy,C,1,Średni,8469.11556766871,961045.2495775119
Warszawa,Bielany,135.68493271778948,3,1960,13,Po remoncie,3.0484327824753468,8.954245353922484,Spadkowy,D,5,Niski,13488.711147728194,1830214.8645291969
Wrocław,Psie Pole,123.36722453246,5,1967,3,Po remoncie,4.470654623626435,5.850285326119918,Wzrostowy,D,4,Niski,12981.936912174664,1601545.5259104823
Warszawa,Śródmieście,80.78678659608025,1,1990,8,Do remontu,6.050594825551191,1.8567295048054109,Stabilny,C,1,Wysoki,13160.829441044683,1063221.119481087
Poznań,Grunwald,59.375689875539265,1,1990,8,Do remontu,7.617608257713213,7.9356197093126415,Wzrostowy,D,5,Niski,8660.709005198361,514235.5719949481
Poznań,Jeżyce,82.76369611127352,2,1960,10,Do remontu,5.805689028540686,8.141922581088387,Stabilny,C,1,Średni,9755.582757155058,807408.0867015611
Kraków,Podgórze,124.37959791791046,2,2021,5,Nowe,6.447036312834745,4.225235932486047,Stabilny,B,2,Średni,12551.466429738839,1561146.347811068
Warszawa,Bielany,71.06360151980343,5,1982,1,Nowe,4.041275869771082,9.965860301543037,Spadkowy,A,3,Wysoki,17962.57128615895,1276485.0081506625
Gdańsk,Oliwa,110.77618005895296,5,2021,5,Nowe,7.888121701760269,2.2366045110661714,Wzrostowy,C,3,Niski,11287.97664148333,1250438.9329382125
Wrocław,Krzyki,115.74144107943009,5,1957,7,Do remontu,5.724467968529137,5.9762467400903905,Spadkowy,D,5,Niski,9222.907967088275,1067472.6590537538
Gdańsk,Wrzeszcz,39.37077449585006,2,2008,1,Nowe,6.076224983197147,8.345198998450387,Spadkowy,B,5,Niski,10081.116429243806,396901.361602167
Gdańsk,Oliwa,44.77615197508718,1,1980,11,Nowe,6.450121953351961,1.5728127469113689,Wzrostowy,D,9,Wysoki,12412.795652526831,555797.2245732428
Warszawa,Ursynów,62.50825686451637,4,1957,5,Do remontu,7.303982507871165,4.4946242250239195,Wzrostowy,C,2,Niski,15007.599558659365,938098.8881324821
Poznań,Stare Miasto,146.1830646079186,2,2000,12,Po remoncie,4.309154035729862,7.225219619045387,Spadkowy,B,9,Niski,9673.58727976921,1414114.634308842
Kraków,Podgórze,137.19172813634748,5,2008,5,Nowe,4.660178397529731,2.562930569288528,Stabilny,A,6,Średni,13505.675160006544,1852866.914849439
Poznań,Stare Miasto,46.5745455193395,2,1990,14,Do remontu,3.0523168081812413,9.455282079424695,Spadkowy,C,3,Wysoki,10255.562480135477,477648.1615575001
Kraków,Podgórze,126.89076023495342,4,1974,11,Do remontu,2.1157773784598737,7.096486789633607,Wzrostowy,D,4,Wysoki,12310.742295684206,1562119.4489559645
Gdańsk,Wrzeszcz,97.18491332096525,2,1998,1,Nowe,7.447019267359691,8.335375328884162,Stabilny,C,8,Niski,8426.977144679455,818975.0433634281
Poznań,Wilda,38.40222349887725,1,1992,6,Do remontu,2.099379611420323,7.402659012737016,Stabilny,D,8,Wysoki,7702.73212745767,295802.0407106117
Poznań,Grunwald,103.70904618537566,4,1998,3,Nowe,5.217352776810639,3.9485774474646704,Wzrostowy,B,3,Średni,11337.782414838592,1175830.6001002353
Wrocław,Fabryczna,130.29432836127535,4,1985,2,Po remoncie,2.2870327509332506,9.594605662226774,Wzrostowy,D,8,Wysoki,10246.457648270201,1335055.3173636189
Gdańsk,Oliwa,34.67622254729078,3,1982,9,Nowe,7.886586893229747,1.5432161656993155,Wzrostowy,C,4,Średni,11463.532006339685,397511.9870298257
Warszawa,Śródmieście,56.440819348718506,1,2002,7,Nowe,7.118553524321065,6.40908112106008,Stabilny,C,4,Niski,14234.043449346891,803381.0749263979
Wrocław,Krzyki,30.18855295757139,1,1995,8,Nowe,5.903685692213866,2.420500889978519,Wzrostowy,C,7,Wysoki,12884.698958977693,388970.416865463
Gdańsk,Wrzeszcz,62.167373889678316,1,1969,10,Nowe,5.020962277535412,5.496809966043795,Wzrostowy,D,4,Wysoki,9313.963347968314,579024.6418479062
Warszawa,Ursynów,56.04846327734559,3,1993,11,Po remoncie,3.187580005449607,6.115806875893322,Stabilny,A,2,Średni,15152.459279008624,849272.0574609893
Kraków,Krowodrza,137.74768330913824,1,1964,1,Nowe,4.876062728945515,2.754275868141712,Stabilny,B,4,Wysoki,10457.33005957023,1440472.9893048117
Poznań,Stare Miasto,133.20847382537485,2,2012,8,Do remontu,7.725027315133081,6.491991162505755,Stabilny,B,6,Niski,10110.870629963101,1346853.645663191
Kraków,Krowodrza,137.6935767871279,5,1994,7,Do remontu,2.7727116950414468,5.457913711055454,Spadkowy,B,9,Wysoki,9826.179770403925,1353001.838740236
Kraków,Krowodrza,113.29187081143616,3,1977,8,Nowe,5.792398289793243,8.197972926099592,Spadkowy,C,4,Średni,13126.64840971005,1487142.5558200148
Gdańsk,Śródmieście,140.7414963495816,3,1966,2,Nowe,3.4985911167395516,7.642793708153863,Spadkowy,A,9,Średni,8459.120934811024,1190549.3381673752
Wrocław,Krzyki,123.80580457001487,1,1994,0,Nowe,2.0237718787597703,7.238335093919986,Stabilny,C,2,Wysoki,10918.230702229774,1351740.3365705956
Kraków,Podgórze,139.26147203128124,1,2000,2,Po remoncie,3.7938663140690485,7.705304321002189,Spadkowy,A,9,Wysoki,12117.134434741078,1687449.9781829694
Gdańsk,Przymorze,107.75428903133661,3,1958,2,Do remontu,6.7008033024365545,4.494607588804845,Stabilny,A,1,Wysoki,11418.377882069963,1230379.190573588
Wrocław,Stare Miasto,102.13599816730382,5,2012,12,Po remoncie,5.086653980706889,4.958536458723033,Stabilny,A,8,Niski,11009.398916238017,1124455.9475320028
Poznań,Jeżyce,127.80868584147152,3,1967,7,Do remontu,7.487249906281125,8.295265556630328,Wzrostowy,C,5,Wysoki,8082.461566987577,1033008.7912408827
Warszawa,Mokotów,104.65318213181604,3,1967,4,Po remoncie,5.964270204936339,2.8698766624069965,Spadkowy,C,8,Średni,17556.349865987107,1837327.8800950327
Gdańsk,Śródmieście,95.2209217981594,4,1970,4,Do remontu,5.904517682354776,4.159936582198442,Stabilny,C,8,Średni,11480.85086923279,1093217.2027955458
Poznań,Stare Miasto,67.67057803448718,5,1955,12,Do remontu,3.0114284634733126,4.33899111988597,Stabilny,D,5,Niski,8221.382587210755,556345.7119192195
Poznań,Wilda,138.18800664070315,4,2023,6,Do remontu,7.606526207540684,6.8031509875506995,Spadkowy,A,1,Niski,9202.971734816088,1271740.319204969
Poznań,Jeżyce,135.44736977540575,2,1999,11,Po remoncie,4.034014598492208,6.5650996700556155,Wzrostowy,C,6,Średni,10595.799547302608,1435173.179349573
Poznań,Grunwald,85.60025094982534,5,1999,7,Do remontu,2.8100336296201913,1.5130422838090714,Spadkowy,A,8,Wysoki,9537.996498644561,816454.8938425299
Gdańsk,Przymorze,90.51021463385356,1,1975,14,Po remoncie,4.091157533928503,5.708559819970825,Wzrostowy,C,9,Niski,9186.148093592903,831440.2356094584
Kraków,Krowodrza,39.3633421857977,3,1966,12,Po remoncie,3.7330696306344935,9.09256460416892,Stabilny,B,6,Niski,9768.01828182779,384501.846104715
Kraków,Nowa Huta,42.894156656993594,3,2003,7,Do remontu,6.717519358882842,2.395107942881463,Spadkowy,D,4,Wysoki,11153.860586112463,478435.4433109744
Warszawa,Bielany,70.58490165841363,2,1991,2,Nowe,7.46405566634537,2.873428236754304,Wzrostowy,D,1,Wysoki,14848.560566453963,1048084.1873521516
Poznań,Grunwald,132.4218905547071,1,2002,14,Nowe,3.124827643946297,6.481166482941783,Wzrostowy,B,6,Średni,9878.286348108766,1308101.3536573162
Poznań,Grunwald,109.9691842180611,3,1956,4,Do remontu,2.5508515815397104,5.123904067181483,Stabilny,D,9,Wysoki,7886.414998827663,867262.6238261594
Wrocław,Krzyki,82.60855809995432,2,2006,2,Nowe,7.0884700466818025,6.095985782529871,Wzrostowy,A,6,Wysoki,10146.56496680935,838193.1015756313
Gdańsk,Śródmieście,38.69951262862348,3,1984,10,Po remoncie,4.210724949479536,5.802864168953261,Stabilny,A,1,Średni,12500.36240536648,483757.9327688503
Poznań,Jeżyce,97.9841359762565,2,1968,2,Do remontu,6.570140872010357,8.337668810124619,Wzrostowy,C,4,Niski,8065.511063728185,790292.1327863437
Gdańsk,Przymorze,66.2328507822356,3,1993,10,Po remoncie,2.948551510491683,7.97699381871337,Wzrostowy,B,4,Niski,10801.087318640595,715386.8046614198
Wrocław,Krzyki,88.6536764279609,3,1989,6,Po remoncie,5.3903364174810475,5.058334222091953,Spadkowy,C,7,Średni,11351.181772153004,1006323.9959034203
Kraków,Podgórze,128.14025119073443,3,1968,0,Do remontu,7.443485379702829,3.7442843045964254,Spadkowy,B,9,Średni,13539.83565192279,1734997.9415186476
Warszawa,Ursynów,137.3950870554624,3,2007,0,Do remontu,6.0712894995985796,9.76677172968385,Wzrostowy,C,1,Niski,13891.764060496893,1908660.1324459144
Warszawa,Mokotów,34.95767692954854,1,2020,4,Po remoncie,2.8653583927432225,6.101854320921458,Wzrostowy,A,4,Średni,16611.298853186054,580692.4186898583
Gdańsk,Śródmieście,101.16846808576724,5,1978,11,Po remoncie,6.411179960188351,9.9658733416746,Stabilny,A,8,Niski,11194.625721822233,1132543.1350702816
Poznań,Wilda,149.70163723823316,4,1956,9,Po remoncie,6.015635524575548,2.9620027774837414,Stabilny,A,7,Niski,10597.832788729856,1586512.91964989
Wrocław,Psie Pole,134.0150092680201,3,2023,4,Do remontu,2.159141351732427,8.663169290443474,Stabilny,A,3,Niski,10821.31692916596,1450218.8885543589
Kraków,Nowa Huta,82.2439142844166,3,2004,3,Po remoncie,2.589614566876745,5.087131763340402,Stabilny,B,8,Niski,14027.244102926983,1153655.4616477152
Warszawa,Śródmieście,66.16895371598612,4,2008,2,Po remoncie,3.520559607593586,8.376552255178238,Stabilny,D,2,Niski,13729.19647124002,908446.5658631609
Warszawa,Ursynów,55.223143521664284,1,1953,0,Nowe,2.6792478864184446,4.440183717890023,Stabilny,A,5,Wysoki,16224.405517687974,895962.6744569648
Gdańsk,Oliwa,123.24068044774654,4,1978,14,Po remoncie,3.177074025130541,6.0082886158131,Stabilny,D,2,Wysoki,11243.150811917934,1385613.5564374002
Poznań,Stare Miasto,73.53817822644996,2,1976,5,Nowe,7.958260778645776,8.741307879408065,Stabilny,C,6,Niski,8532.400306082101,627457.1744080818
Poznań,Wilda,142.02850789455215,5,1970,14,Do remontu,2.75768401099229,1.9312348962424903,Wzrostowy,D,5,Wysoki,11327.21497432267,1608787.4414038765
Warszawa,Mokotów,40.3915874559008,1,1982,1,Nowe,7.499446531015853,7.2810476089343785,Spadkowy,B,1,Średni,17725.654510846827,715967.3243879521
Poznań,Wilda,134.64340641907907,2,2006,12,Nowe,3.21131140801299,5.481882470186164,Stabilny,B,5,Wysoki,9254.167825101353,1246012.6795454866
Warszawa,Ursynów,41.45203776787246,2,1982,3,Po remoncie,4.359918157290084,3.425378376419948,Stabilny,A,4,Niski,12574.297660566102,521230.2615302564
Poznań,Wilda,39.38561750646295,2,1969,4,Po remoncie,4.845872662408457,1.9656463878038846,Spadkowy,A,8,Niski,7719.7457082816145,304046.95171353855
Poznań,Stare Miasto,86.75503362233535,1,2023,13,Po remoncie,4.273205518632748,6.6604381224404765,Stabilny,B,3,Niski,10508.178241683327,911637.3566667298
Wrocław,Fabryczna,84.70945262494637,3,1979,3,Nowe,4.993466229061522,9.489354144645457,Stabilny,D,6,Wysoki,13022.603827447647,1103137.6419746217
Poznań,Grunwald,56.70411451564882,2,2021,4,Po remoncie,6.462854588158469,4.1983576861811756,Spadkowy,D,1,Średni,7976.884930957283,452322.19660315523
Gdańsk,Wrzeszcz,85.71099125162394,3,1976,14,Nowe,2.5258657833765987,6.764398880738217,Wzrostowy,D,8,Średni,11081.758521194053,949828.5076626725
Poznań,Wilda,38.90457276700515,1,1959,5,Do remontu,4.298646454066493,2.902382975977078,Stabilny,A,1,Wysoki,11172.887818619716,434676.4271570762
Wrocław,Stare Miasto,70.51715077331,5,1994,2,Do remontu,3.1149235641699744,9.83676895986358,Wzrostowy,B,2,Niski,9579.202861153753,675498.0924481017
Wrocław,Psie Pole,32.94122106836167,4,1991,2,Po remoncie,4.426846961236984,9.166061123423455,Spadkowy,D,2,Niski,9767.618300440572,321757.273746188
Gdańsk,Wrzeszcz,147.2166700341926,2,1984,10,Do remontu,2.506292048724366,5.690981056694307,Spadkowy,B,5,Niski,10149.14648870178,1494123.549755894
Poznań,Wilda,46.713832874931,1,2002,8,Po remoncie,7.828231388384729,7.883643702686918,Wzrostowy,C,2,Średni,10880.351880585724,508262.93937012274
Warszawa,Bielany,102.42115231775615,4,2004,6,Do remontu,3.3512846912488774,1.829496420240588,Stabilny,B,3,Wysoki,17070.380718180597,1748368.0636588626
Kraków,Krowodrza,108.84015404092229,5,1985,11,Po remoncie,5.302238189826662,3.9569039903771737,Wzrostowy,A,6,Wysoki,12969.17134243004,1411566.6066932003
Wrocław,Stare Miasto,58.75471575931785,4,1991,13,Do remontu,6.171918609079671,9.610465680985845,Wzrostowy,C,3,Średni,9626.271773604134,565588.8618800554
Warszawa,Bielany,123.66591973388849,4,1987,1,Nowe,2.775906535605524,5.95601807002782,Spadkowy,D,5,Niski,14813.587881761441,1831935.9699568136
Wrocław,Psie Pole,42.54361832969731,4,1974,5,Po remoncie,7.58539475838867,8.888555086835378,Wzrostowy,B,6,Średni,11380.383605282032,484162.69654866337
Wrocław,Fabryczna,106.81653823162355,5,1997,5,Nowe,4.746946753308343,8.87031224662258,Spadkowy,A,4,Wysoki,12211.34447240263,1304373.5436959206
Warszawa,Ursynów,113.005765424887,5,1972,0,Do remontu,5.783774657782272,5.698552472138513,Stabilny,A,1,Średni,15334.035585898588,1732834.4284369256
Wrocław,Fabryczna,54.478159071428344,1,1982,9,Po remoncie,7.4679349427104835,6.494312541331197,Spadkowy,D,1,Wysoki,12750.537930968714,694625.8336495945
Wrocław,Stare Miasto,36.3671733321736,5,1985,1,Nowe,4.827018063360965,3.9025034818239233,Stabilny,A,9,Średni,11629.806065291657,422943.17299602553
Kraków,Podgórze,73.11322296561096,5,1975,13,Po remoncie,4.209997427019716,8.200119812883143,Stabilny,B,6,Wysoki,11431.894006218208,835822.6153958634
Gdańsk,Przymorze,92.84562388987081,5,1959,10,Nowe,2.180655858432897,8.042765809329532,Spadkowy,B,4,Wysoki,9844.545700531127,914022.9874781577
Kraków,Krowodrza,142.92274221525872,5,1965,4,Po remoncie,5.996763446491933,2.072303197807226,Stabilny,B,1,Niski,10128.093735932163,1447534.9301526092
